<<<<<<< HEAD
1,0.31,15,371.38,0.25,20,16,0
1,0.31,15,371.38,0.25,20,16,0
0,0.26,27,678.28,0.16,43,27,0
0,0.26,27,678.28,0.16,43,27,0
0,0.3,27,707.02,0.18,44,27,0
0,0.3,27,707.02,0.18,44,27,0
0,0.35,17,339.27,0.25,24,17,0
0,0.35,17,339.27,0.25,24,17,0
0,0.28,25,634.87,0.17,41,25,0
0,0.28,25,634.87,0.17,41,25,0
0,0.5,2,28.53,0.25,4,2,0
0,0.5,2,28.53,0.25,4,2,0
0,0.3,10,197.65,0.21,14,10,0
0,0.3,10,197.65,0.21,14,10,0
0,0.25,12,175.14,0.16,19,12,0
0,0.25,12,175.14,0.16,19,12,0
0,0.29,24,580.09,0.18,40,24,0
0,0.29,24,580.09,0.18,40,24,0
0,0.31,26,651.15,0.19,43,26,0
0,0.31,26,651.15,0.19,43,26,0
0,0.29,24,580.09,0.18,38,24,0
0,0.29,24,580.09,0.18,38,24,0
1,0.33,8,245.97,0.2,15,9,0
1,0.33,8,245.97,0.2,15,9,0
0,0.26,23,548.16,0.16,37,23,0
0,0.26,23,548.16,0.16,37,23,0
0,0.26,23,548.16,0.16,37,23,0
0,0.26,23,548.16,0.16,37,23,0
0,0.26,23,548.16,0.17,35,23,0
0,0.26,23,548.16,0.17,35,23,0
1,0.38,7,145.95,0.23,13,8,0
1,0.38,7,145.95,0.23,13,8,0
0,0.38,8,124,0.23,13,8,0
0,0.38,8,124,0.23,13,8,0
0,1,0,11.61,1,1,0,0
0,1,0,8,1,1,0,0
0,0.25,4,71.7,0.17,6,4,0
0,0.5,4,153.73,0.33,6,4,0
0,0.25,8,241.48,0.2,10,8,0
1,0.13,54,1004.54,0.1,68,55,0
0,1,0,55.35,0.5,2,0,0
0,0.13,23,396.34,0.11,28,23,0
0,1,0,64.53,0.5,2,0,0
0,0.16,19,208.08,0.12,25,19,0
0,0.17,12,131.69,0.12,17,12,0
0,0.42,12,288.85,0.29,17,12,0
0,0.25,4,25.27,0.17,6,4,0
0,0.23,13,116,0.19,16,13,0
0,0.23,13,129.27,0.19,16,13,0
0,0.5,4,79.95,0.33,6,4,0
0,1,0,19.65,0.5,2,0,0
0,1,0,50.19,1,2,0,0
0,1,0,19.65,0.5,2,0,0
0,1,0,46.6,1,2,0,0
0,0.17,6,87.57,0.13,8,6,0
0,1,0,15.51,2,1,0,0
0,1,0,19.65,2,1,0,0
0,0.36,11,197.65,0.29,14,11,0
0,0.67,3,57.11,0.4,5,3,0
0,1,0,0,1,1,0,0
0,0.5,2,27,0.33,3,2,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,1,1,11.61,0.5,2,1,0
0,1,0,11.61,1,1,0,0
0,0.5,2,15.51,0.14,7,2,0
0,1,1,0,0.04,24,1,0
0,0.5,2,15.51,0.14,7,2,0
0,1,0,23.26,0.5,2,0,0
0,1,1,0,0.25,4,1,0
0,1,0,15.51,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,0.43,7,156.08,0.33,9,7,0
0,0.4,5,70.31,0.29,7,5,0
0,0.5,4,62.91,0.33,6,4,0
0,1,0,0,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,41.51,0.5,2,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0.5,2,0,0
0,1,0,0,0.5,2,0,0
0,1,0,33,1,1,0,0
0,0.25,8,146.95,0.18,11,8,0
0,0.25,4,78.14,0.1,10,4,0
0,0.33,3,28.53,0.2,5,3,0
0,0.4,5,53.77,0.29,7,5,0
0,0.5,4,60.94,0.33,6,4,0
0,1,0,11.61,0.5,2,0,0
0,1,0,31.7,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,36.54,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,0.33,3,30,0.2,5,3,0
0,1,0,19.65,0.5,2,0,0
0,1,0,19.65,1,1,0,0
0,1,0,19.65,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,27,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,0.5,4,82.04,0.33,6,4,0
0,0.5,2,15.51,0.2,5,2,0
0,0.27,11,142.62,0.17,18,11,0
0,0.24,25,371.38,0.09,68,25,1
0,0.2,20,201.74,0.16,25,20,0
1,0.2,19,228.4,0.17,24,20,1
0,0.29,7,60.94,0.2,10,7,0
11,0.16,66,1565.07,0.13,95,77,1
1,0.42,52,1375.37,0.28,78,53,1
0,0.13,30,310.91,0.11,38,30,0
0,0.25,4,27,0.14,7,4,0
0,0.18,11,358.72,0.15,13,11,0
0,0.01,91,2580.96,0.01,116,91,0
0,0.24,79,2005.98,0.2,93,79,0
0,0.22,78,1681.63,0.2,87,78,0
0,0.27,22,252.62,0.22,27,22,0
0,0.12,26,320.43,0.05,57,26,0
0,0.28,39,861.68,0.21,53,39,0
0,0.23,30,434.27,0.2,35,30,0
0,0.08,12,193.73,0.06,17,12,0
0,0.08,12,193.73,0.06,17,12,0
0,0.08,12,311.18,0.05,19,12,0
0,0.08,12,311.18,0.05,19,12,0
7,0.15,6,418.43,0.09,23,13,0
7,0.15,6,418.43,0.09,23,13,0
7,0.13,1,259.12,0.08,13,8,0
7,0.13,1,259.12,0.08,13,8,0
7,0.13,8,356.62,0.1,21,15,0
7,0.13,8,356.62,0.1,21,15,0
3,0.13,52,1536.06,0.09,81,55,0
3,0.13,52,1536.06,0.09,81,55,0
0,0.3,10,230.75,0.14,22,10,0
0,0.3,10,230.75,0.14,22,10,0
1,0.16,36,1463.26,0.08,78,37,0
1,0.16,36,1463.26,0.08,78,37,0
1,0.2,14,417.55,0.1,30,15,0
1,0.2,14,417.55,0.1,30,15,0
1,0.16,37,1458.22,0.08,72,38,0
1,0.16,37,1458.22,0.08,72,38,0
0,0.16,19,417.95,0.11,27,19,0
0,0.16,19,417.95,0.11,27,19,0
0,0.15,20,485,0.09,35,20,0
0,0.15,20,475.6,0.09,35,20,0
0,0.16,19,456.47,0.11,27,19,0
0,0.16,19,456.47,0.11,27,19,0
0,0.15,20,492.41,0.09,35,20,0
0,0.15,20,497.54,0.09,35,20,0
0,0.1,10,175.14,0.05,21,10,0
0,0.1,10,175.14,0.05,21,10,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
6,0.14,88,3139.88,0.11,114,94,0
6,0.14,88,3139.88,0.11,114,94,0
0,0.22,9,85.95,0.14,14,9,0
0,0.22,9,85.95,0.14,14,9,0
4,0.06,12,765,0.03,37,16,0
4,0.06,12,765,0.03,37,16,0
0,0.25,8,176.42,0.11,19,8,0
0,0.25,8,176.42,0.11,19,8,0
0,0.1,41,1458.92,0.05,80,41,0
0,0.1,41,1458.92,0.05,80,41,0
1,0.13,14,386.65,0.06,32,15,0
1,0.13,14,386.65,0.06,32,15,0
0,0.09,44,1691.33,0.05,84,44,0
0,0.09,44,1691.33,0.05,84,44,0
0,0.16,19,408.06,0.11,27,19,0
0,0.16,19,408.06,0.11,27,19,0
0,0.15,20,677.07,0.1,29,20,0
0,0.15,20,671.94,0.1,29,20,0
0,0.16,19,446.54,0.11,27,19,0
0,0.16,19,446.54,0.11,27,19,0
0,0.14,21,672.09,0.1,31,21,0
0,0.14,21,677.26,0.1,31,21,0
0,0.1,21,596.11,0.06,32,21,0
0,0.1,21,596.11,0.06,32,21,0
0,0.36,11,165,0.11,38,11,0
0,0.36,11,165,0.11,38,11,0
7,0.15,6,418.43,0.09,23,13,0
7,0.15,6,418.43,0.09,23,13,0
7,0.13,1,259.12,0.08,13,8,0
7,0.13,1,259.12,0.08,13,8,0
7,0.13,8,356.62,0.1,21,15,0
7,0.13,8,356.62,0.1,21,15,0
3,0.13,52,1536.06,0.09,81,55,0
3,0.13,52,1536.06,0.09,81,55,0
0,0.3,10,230.75,0.14,22,10,0
0,0.3,10,230.75,0.14,22,10,0
1,0.16,36,1463.26,0.08,78,37,0
1,0.16,36,1463.26,0.08,78,37,0
1,0.2,14,417.55,0.1,30,15,0
1,0.2,14,417.55,0.1,30,15,0
1,0.16,37,1458.22,0.08,72,38,0
1,0.16,37,1458.22,0.08,72,38,0
0,0.16,19,417.95,0.11,27,19,0
0,0.16,19,417.95,0.11,27,19,0
0,0.16,19,598.26,0.11,28,19,0
0,0.16,19,598.26,0.11,28,19,0
0,0.16,19,456.47,0.11,27,19,0
0,0.16,19,456.47,0.11,27,19,0
0,0.13,23,662,0.09,34,23,0
0,0.13,23,662,0.09,34,23,0
0,0.06,17,324,0.04,24,17,0
0,0.06,17,324,0.04,24,17,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
0,0.11,9,151.72,0.08,12,9,0
0,0.3,10,216.22,0.19,16,10,0
0,0.3,10,216.22,0.19,16,10,0
6,0.14,88,3139.88,0.11,114,94,0
6,0.14,88,3139.88,0.11,114,94,0
0,0.22,9,85.95,0.14,14,9,0
0,0.22,9,85.95,0.14,14,9,0
4,0.06,12,765,0.02,41,16,0
4,0.06,12,765,0.02,41,16,0
0,0.25,8,176.42,0.11,19,8,0
0,0.25,8,176.42,0.11,19,8,0
0,0.1,41,1458.92,0.05,80,41,0
0,0.1,41,1458.92,0.05,80,41,0
1,0.13,14,386.65,0.06,32,15,0
1,0.13,14,386.65,0.06,32,15,0
0,0.09,44,1691.33,0.05,84,44,0
0,0.09,44,1691.33,0.05,84,44,0
0,0.16,19,408.06,0.11,27,19,0
0,0.16,19,408.06,0.11,27,19,0
0,0.16,19,614.72,0.1,29,19,0
0,0.16,19,614.72,0.1,29,19,0
0,0.16,19,446.54,0.11,27,19,0
0,0.16,19,446.54,0.11,27,19,0
0,0.13,23,684.82,0.09,33,23,0
0,0.13,23,684.82,0.09,33,23,0
0,0.05,19,547.98,0.03,31,19,0
0,0.05,19,547.98,0.03,31,19,0
0,0.36,11,165,0.11,38,11,0
0,0.36,11,165,0.11,38,11,0
0,0.3,10,216.22,0.18,17,10,0
0,0.3,10,216.22,0.18,17,10,0
0,0.11,9,267.96,0.05,19,9,0
0,0.11,9,267.96,0.05,19,9,0
0,0.09,11,533.62,0.04,24,11,0
0,0.09,11,533.62,0.04,24,11,0
0,0.25,8,97.67,0.06,33,8,0
0,0.25,8,97.67,0.06,33,8,0
0,0.08,53,2357.32,0.02,183,53,0
0,0.08,53,2357.32,0.02,183,53,0
0,0.14,14,271.03,0.07,27,14,0
0,0.14,14,271.03,0.07,27,14,0
0,0.06,62,2745.21,0.02,193,62,0
0,0.06,62,2745.21,0.02,193,62,0
0,0.22,49,1465.09,0.07,155,49,0
0,0.22,49,1465.09,0.07,155,49,0
0,0.19,58,1981.99,0.07,169,58,0
0,0.19,58,1981.99,0.07,169,58,0
0,0.19,59,1883.25,0.1,114,59,0
0,0.19,59,1883.25,0.1,114,59,0
0,0.17,63,2208.48,0.04,248,63,0
0,0.17,63,2208.48,0.04,248,63,0
0,0.2,15,210.91,0.14,22,15,0
0,0.2,15,210.91,0.14,22,15,0
0,0.08,24,495.42,0.06,36,24,0
0,0.08,24,495.42,0.06,36,24,0
0,0.09,11,199.25,0.05,21,11,0
0,0.09,11,199.25,0.05,21,11,0
0,0.11,19,352.53,0.07,29,19,0
0,0.11,19,352.53,0.07,29,19,0
0,0.17,12,138.97,0.11,18,12,0
0,0.17,12,138.97,0.11,18,12,0
0,0.25,8,120,0.15,13,8,0
0,0.25,8,120,0.15,13,8,0
0,0.17,12,150.12,0.11,18,12,0
0,0.17,12,150.12,0.11,18,12,0
0,0.24,21,365,0.17,29,21,0
0,0.24,21,365,0.17,29,21,0
0,0.14,42,1884.3,0.07,89,42,0
0,0.14,42,1884.3,0.07,89,42,0
0,0.25,8,109.39,0.15,13,8,0
0,0.25,8,109.39,0.15,13,8,0
0,0.3,10,216.22,0.2,15,10,0
0,0.3,10,216.22,0.2,15,10,0
0,0.09,11,449.33,0.04,26,11,0
0,0.09,11,449.33,0.04,26,11,0
0,0.22,9,88,0.06,34,9,0
0,0.22,9,88,0.06,34,9,0
0,0.5,2,50.19,0.2,5,2,0
0,0.5,2,50.19,0.2,5,2,0
0,0.04,24,1316.44,0.01,131,24,0
0,0.04,24,1316.44,0.01,131,24,0
0,0.25,8,104,0.13,16,8,0
0,0.25,8,104,0.13,16,8,0
0,0.11,35,1354.52,0.03,121,35,0
0,0.11,35,1354.52,0.03,121,35,0
0,0.13,15,302.21,0.09,23,15,0
0,0.13,15,302.21,0.09,23,15,0
0,0.09,44,1709.06,0.03,138,44,0
0,0.09,44,1709.06,0.03,138,44,0
0,0.22,49,1465.09,0.07,160,49,0
0,0.22,49,1465.09,0.07,160,49,0
0,0.19,58,1993.83,0.07,169,58,0
0,0.19,58,1993.83,0.07,169,58,0
0,0.18,61,1953.22,0.12,95,61,0
0,0.18,61,1953.22,0.12,95,61,0
0,0.17,63,2221.39,0.06,191,63,0
0,0.17,63,2221.39,0.06,191,63,0
0,0.07,14,435.57,0.03,30,14,0
0,0.07,14,435.57,0.03,30,14,0
0,0.19,16,347.83,0.07,41,16,0
0,0.19,16,347.83,0.07,41,16,0
0,0.3,10,216.22,0.18,17,10,0
0,0.3,10,216.22,0.18,17,10,0
1,0.14,6,110.41,0.1,10,7,0
1,0.14,6,110.41,0.1,10,7,0
9,0.15,4,335,0.1,21,13,0
9,0.15,4,335,0.1,21,13,0
2,0.33,1,30,0.2,5,3,0
2,0.33,1,30,0.2,5,3,0
8,0.14,14,370,0.11,27,22,0
8,0.14,14,370,0.11,27,22,0
0,0.3,20,391.38,0.18,33,20,0
1,0.36,13,263.54,0.28,18,14,0
0,0.5,2,19.65,0.01,71,2,0
0,0.5,2,19.65,0.01,71,2,0
2,0.25,62,1271.83,0.21,78,64,0
2,0.25,62,1271.83,0.21,78,64,0
4,0.14,10,277.33,0.1,21,14,0
4,0.14,10,280.54,0.1,21,14,0
10,0.16,27,884.19,0.13,47,37,0
10,0.16,27,905.4,0.13,47,37,0
9,0.21,33,1088.3,0.16,58,42,1
9,0.21,33,905.86,0.16,58,42,1
8,0.13,8,320.63,0.08,24,16,0
8,0.13,8,320.63,0.08,24,16,0
7,0.13,9,320.63,0.08,24,16,0
17,0.2,44,2324.6,0.13,89,61,1
10,0.15,31,1021.81,0.11,55,41,0
10,0.15,31,1028.65,0.11,55,41,0
7,0.13,9,320.63,0.08,24,16,0
18,0.2,31,972.05,0.17,59,49,0
18,0.2,31,972.05,0.17,59,49,0
13,0.16,36,1488.63,0.12,68,49,0
13,0.16,36,1602.83,0.12,68,49,0
17,0.2,44,2252.37,0.13,89,61,1
6,0.49,386,37371.73,0.34,559,392,0
6,0.49,386,37371.73,0.34,559,392,0
0,0.13,16,140.55,0.1,20,16,0
0,0.1,31,591.97,0.08,38,31,0
0,0.25,4,68.11,0.08,12,4,0
0,0.25,4,68.11,0.08,12,4,0
0,0.33,3,27,0.2,5,3,0
0,0.33,3,27,0.2,5,3,0
3,0.13,29,877.63,0.03,125,32,0
3,0.13,29,894.29,0.03,125,32,0
0,0.25,77,2052.81,0.23,82,77,0
0,0.25,85,2319.16,0.24,89,85,0
0,0.4,5,80,0.29,7,5,0
0,0.4,5,74.23,0.29,7,5,0
0,0.2,10,112.59,0.17,12,10,0
0,0.2,10,106.27,0.17,12,10,0
0,0.2,10,106.27,0.17,12,10,0
0,0.2,10,112.59,0.17,12,10,0
0,0.4,5,74.23,0.25,8,5,0
0,0.4,5,74.23,0.25,8,5,0
0,0.2,10,106.27,0.17,12,10,0
0,0.2,10,106.27,0.17,12,10,0
0,0.25,4,71.7,0.17,6,4,0
0,0.5,4,153.73,0.33,6,4,0
0,0.25,8,241.48,0.2,10,8,0
1,0.13,54,1004.54,0.1,68,55,0
0,1,0,55.35,0.5,2,0,0
0,0.13,23,396.34,0.11,28,23,0
0,1,0,64.53,0.5,2,0,0
0,0.16,19,208.08,0.12,25,19,0
0,0.17,12,131.69,0.12,17,12,0
0,0.42,12,288.85,0.29,17,12,0
0,0.25,4,25.27,0.17,6,4,0
0,0.23,13,116,0.19,16,13,0
0,0.23,13,129.27,0.19,16,13,0
0,0.5,4,79.95,0.33,6,4,0
0,1,0,19.65,0.5,2,0,0
0,1,0,50.19,1,2,0,0
0,1,0,19.65,0.5,2,0,0
0,1,0,46.6,1,2,0,0
0,0.17,6,87.57,0.13,8,6,0
0,1,0,15.51,2,1,0,0
0,1,0,19.65,2,1,0,0
0,0.36,11,197.65,0.29,14,11,0
0,0.17,6,79.73,0.13,8,6,0
0,0.2,10,93.77,0.17,12,10,0
0,0.67,3,57.11,0.4,5,3,0
0,1,0,0,1,1,0,0
0,0.5,2,27,0.33,3,2,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,0.29,21,225.73,0.26,23,21,0
0,0.28,18,175.66,0.25,20,18,0
0,1,0,0,1,1,0,0
0,1,0,11.61,1,1,0,0
0,0.67,3,44.38,0.4,5,3,0
0,0.67,3,44.38,0.4,5,3,0
0,1,1,11.61,0.5,2,1,0
0,1,0,11.61,1,1,0,0
0,0.5,2,15.51,0.14,7,2,0
0,1,1,0,0.04,24,1,0
0,0.5,2,15.51,0.14,7,2,0
0,1,0,23.26,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,0.43,7,156.08,0.33,9,7,0
0,0.4,5,70.31,0.29,7,5,0
0,0.5,4,62.91,0.33,6,4,0
0,1,0,0,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.5,2,33,0.25,4,2,0
0,1,0,41.51,0.5,2,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0.5,2,0,0
0,1,0,0,0.5,2,0,0
0,1,0,33,1,1,0,0
0,0.25,8,146.95,0.18,11,8,0
0,0.33,3,33,0.2,5,3,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.33,3,28.53,0.2,5,3,0
0,0.4,5,53.77,0.29,7,5,0
0,1,0,19.65,1,1,0,0
0,1,0,19.65,1,1,0,0
0,1,0,19.65,1,1,0,0
0,1,0,11.61,1,1,0,0
0,0.5,4,60.94,0.33,6,4,0
0,1,0,11.61,0.5,2,0,0
0,1,0,31.7,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,36.54,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,10,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,0.33,3,30,0.2,5,3,0
0,1,0,19.65,0.5,2,0,0
0,1,0,19.65,1,1,0,0
0,1,0,19.65,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,27,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,0.5,4,82.04,0.33,6,4,0
0,0.5,2,31.7,0.33,3,2,0
0,0.5,2,31.7,0.33,3,2,0
0,1,0,0,1,1,0,0
0,0.25,4,71.7,0.17,6,4,0
0,0.5,4,153.73,0.33,6,4,0
0,0.25,8,241.48,0.2,10,8,0
1,0.13,54,1004.54,0.1,68,55,0
0,1,0,55.35,0.5,2,0,0
0,0.13,23,396.34,0.11,28,23,0
0,1,0,64.53,0.5,2,0,0
0,0.16,19,208.08,0.12,25,19,0
0,0.17,12,131.69,0.12,17,12,0
0,0.42,12,288.85,0.29,17,12,0
0,0.25,4,25.27,0.17,6,4,0
0,0.23,13,116,0.19,16,13,0
0,0.23,13,129.27,0.19,16,13,0
0,0.5,4,79.95,0.33,6,4,0
0,1,0,19.65,0.5,2,0,0
0,1,0,50.19,1,2,0,0
0,1,0,19.65,0.5,2,0,0
0,1,0,46.6,1,2,0,0
0,0.17,6,87.57,0.13,8,6,0
0,1,0,15.51,2,1,0,0
0,1,0,19.65,2,1,0,0
0,0.36,11,197.65,0.29,14,11,0
0,0.67,3,57.11,0.4,5,3,0
0,1,0,0,1,1,0,0
0,0.5,2,27,0.33,3,2,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,1,1,11.61,0.5,2,1,0
0,1,0,11.61,1,1,0,0
0,0.5,2,15.51,0.14,7,2,0
0,1,1,0,0.04,24,1,0
0,0.5,2,15.51,0.14,7,2,0
0,1,0,23.26,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,0.43,7,156.08,0.33,9,7,0
0,0.4,5,70.31,0.29,7,5,0
0,0.5,4,62.91,0.33,6,4,0
0,1,0,0,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,41.51,0.5,2,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0.5,2,0,0
0,1,0,0,0.5,2,0,0
0,1,0,33,1,1,0,0
0,0.25,8,146.95,0.18,11,8,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,24,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.4,5,51.89,0.29,7,5,0
0,0.25,4,48,0.17,6,4,0
0,0.25,4,48,0.17,6,4,0
0,0.25,4,116,0.17,6,4,0
0,0.25,4,41.21,0.17,6,4,0
0,0.25,4,95.18,0.17,6,4,0
0,0.5,2,8,0.25,4,2,0
0,0.5,2,8,0.25,4,2,0
0,0.5,2,8,0.25,4,2,0
0,0.5,2,8,0.25,4,2,0
0,0.33,6,92,0.22,9,6,0
0,0.3,20,163.72,0.23,26,20,0
0,0.75,4,72.65,0.5,6,4,0
0,0.33,3,28.53,0.2,5,3,0
0,0.4,5,53.77,0.29,7,5,0
0,0.5,4,60.94,0.33,6,4,0
0,1,0,11.61,0.5,2,0,0
0,1,0,31.7,0.5,2,0,0
0,1,0,11.61,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,1,0,15.51,0.5,2,0,0
0,0.29,7,114.45,0.2,10,7,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,2,1,0,0
0,1,0,36.54,0.5,2,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,11.61,1,1,0,0
0,1,0,15.51,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,0.33,3,30,0.2,5,3,0
0,1,0,19.65,0.5,2,0,0
0,1,0,19.65,1,1,0,0
0,1,0,19.65,1,1,0,0
0,0.5,2,22.46,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,0.33,3,0,0
0,0.5,2,8,0.2,5,2,0
0,0.5,2,8,0.25,4,2,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,15.51,1,1,0,0
0,1,0,27,1,1,0,0
0,1,0,49.83,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,1,0,28.53,0.5,2,0,0
0,0.5,4,82.04,0.33,6,4,0
0,1,0,0,1,1,0,0
0,1,0,19.65,1,1,0,0
0,1,0,11.61,1,1,0,0
0,0.5,2,11.61,0.25,4,2,0
0,0.33,3,51.89,0.2,5,3,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,28.53,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,28.53,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
0,1,0,8,1,1,0,0
